explanation1,explanation2,throttle,brake
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.1364746365329472,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2720232036213987,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3269841937513493,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.293705433998587,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.994783567609602,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3281018597070606,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.1266881193417017,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.184807008994661,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3140281757879656,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4068789003615737,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4007628653404402,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4196595754874512,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.283175276225159,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3146106269418023,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2465975260034142,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5734406876742038,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3388011246710072,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2768299356400734,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4659911068043464,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2892575896985362,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5741447250595922,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5187682169740868,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4070663360631771,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.341374061866069,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.6304452603142748,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3791170601690348,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2686858141074229,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5400494192425414,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.25517934681687,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3266018466873751,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3133789314993416,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4408617657892529,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4751688920037996,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3090960234415008,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3992084654220399,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3075966322818283,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3274838605500644,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2581886307398554,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4458543421709517,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4244104891973176,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2618801868975108,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5429270751754545,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3438105787766436,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3734712558346743,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5878451237851591,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2499424488682038,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.394663295510811,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3051314445923003,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4233069115863631,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2708499185076768,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3174893813147112,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2662760609065809,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2880056972870871,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4355059975821516,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2478210141278987,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3867988141981618,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.702769715477358,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.4787131637008798,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.45868037918441,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3325433964791736,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.5160919423596413,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2719834482757192,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.1935343227960374,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.3399356610545621,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.2845422203183138,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,1.0,0.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
[ERROR] Could not generate explanation,[ERROR] Could not generate explanation,0.0,1.0
